date,date,value
1970-01-01 00:00:00.000000997,1941-05-01,14.4
1970-01-01 00:00:00.000000998,1941-04-01,14.3
1970-01-01 00:00:00.000000999,1941-03-01,14.2
1970-01-01 00:00:00.000001000,1941-02-01,14.1
1970-01-01 00:00:00.000001001,1941-01-01,14.1
1970-01-01 00:00:00.000001002,1940-12-01,14.1
1970-01-01 00:00:00.000001003,1940-11-01,14
1970-01-01 00:00:00.000001004,1940-10-01,14
1970-01-01 00:00:00.000001005,1940-09-01,14
1970-01-01 00:00:00.000001006,1940-08-01,14
1970-01-01 00:00:00.000001007,1940-07-01,14
1970-01-01 00:00:00.000001008,1940-06-01,14.1
1970-01-01 00:00:00.000001009,1940-05-01,14
1970-01-01 00:00:00.000001010,1940-04-01,14
1970-01-01 00:00:00.000001011,1940-03-01,14
1970-01-01 00:00:00.000001012,1940-02-01,14
1970-01-01 00:00:00.000001013,1940-01-01,13.9
1970-01-01 00:00:00.000001014,1939-12-01,14
1970-01-01 00:00:00.000001015,1939-11-01,14
1970-01-01 00:00:00.000001016,1939-10-01,14
1970-01-01 00:00:00.000001017,1939-09-01,14.1
1970-01-01 00:00:00.000001018,1939-08-01,13.8
1970-01-01 00:00:00.000001019,1939-07-01,13.8
1970-01-01 00:00:00.000001020,1939-06-01,13.8
1970-01-01 00:00:00.000001021,1939-05-01,13.8
1970-01-01 00:00:00.000001022,1939-04-01,13.8
1970-01-01 00:00:00.000001023,1939-03-01,13.9
1970-01-01 00:00:00.000001024,1939-02-01,13.9
1970-01-01 00:00:00.000001025,1939-01-01,14
1970-01-01 00:00:00.000001026,1938-12-01,14
1970-01-01 00:00:00.000001027,1938-11-01,14
1970-01-01 00:00:00.000001028,1938-10-01,14
1970-01-01 00:00:00.000001029,1938-09-01,14.1
1970-01-01 00:00:00.000001030,1938-08-01,14.1
1970-01-01 00:00:00.000001031,1938-07-01,14.1
1970-01-01 00:00:00.000001032,1938-06-01,14.1
1970-01-01 00:00:00.000001033,1938-05-01,14.1
1970-01-01 00:00:00.000001034,1938-04-01,14.2
1970-01-01 00:00:00.000001035,1938-03-01,14.1
1970-01-01 00:00:00.000001036,1938-02-01,14.1
1970-01-01 00:00:00.000001037,1938-01-01,14.2
1970-01-01 00:00:00.000001038,1937-12-01,14.4
1970-01-01 00:00:00.000001039,1937-11-01,14.5
1970-01-01 00:00:00.000001040,1937-10-01,14.6
1970-01-01 00:00:00.000001041,1937-09-01,14.6
1970-01-01 00:00:00.000001042,1937-08-01,14.5
1970-01-01 00:00:00.000001043,1937-07-01,14.5
1970-01-01 00:00:00.000001044,1937-06-01,14.4
1970-01-01 00:00:00.000001045,1937-05-01,14.4
1970-01-01 00:00:00.000001046,1937-04-01,14.3
1970-01-01 00:00:00.000001047,1937-03-01,14.2
1970-01-01 00:00:00.000001048,1937-02-01,14.1
1970-01-01 00:00:00.000001049,1937-01-01,14.1
1970-01-01 00:00:00.000001050,1936-12-01,14
1970-01-01 00:00:00.000001051,1936-11-01,14
1970-01-01 00:00:00.000001052,1936-10-01,14
1970-01-01 00:00:00.000001053,1936-09-01,14
1970-01-01 00:00:00.000001054,1936-08-01,14
1970-01-01 00:00:00.000001055,1936-07-01,13.9
1970-01-01 00:00:00.000001056,1936-06-01,13.8
1970-01-01 00:00:00.000001057,1936-05-01,13.7
1970-01-01 00:00:00.000001058,1936-04-01,13.7
1970-01-01 00:00:00.000001059,1936-03-01,13.7
1970-01-01 00:00:00.000001060,1936-02-01,13.8
1970-01-01 00:00:00.000001061,1936-01-01,13.8
1970-01-01 00:00:00.000001062,1935-12-01,13.8
1970-01-01 00:00:00.000001063,1935-11-01,13.8
1970-01-01 00:00:00.000001064,1935-10-01,13.7
1970-01-01 00:00:00.000001065,1935-09-01,13.7
1970-01-01 00:00:00.000001066,1935-08-01,13.7
1970-01-01 00:00:00.000001067,1935-07-01,13.7
1970-01-01 00:00:00.000001068,1935-06-01,13.7
1970-01-01 00:00:00.000001069,1935-05-01,13.8
1970-01-01 00:00:00.000001070,1935-04-01,13.8
1970-01-01 00:00:00.000001071,1935-03-01,13.7
1970-01-01 00:00:00.000001072,1935-02-01,13.7
1970-01-01 00:00:00.000001073,1935-01-01,13.6
1970-01-01 00:00:00.000001074,1934-12-01,13.4
1970-01-01 00:00:00.000001075,1934-11-01,13.5
1970-01-01 00:00:00.000001076,1934-10-01,13.5
1970-01-01 00:00:00.000001077,1934-09-01,13.6
1970-01-01 00:00:00.000001078,1934-08-01,13.4
1970-01-01 00:00:00.000001079,1934-07-01,13.4
1970-01-01 00:00:00.000001080,1934-06-01,13.4
1970-01-01 00:00:00.000001081,1934-05-01,13.3
1970-01-01 00:00:00.000001082,1934-04-01,13.3
1970-01-01 00:00:00.000001083,1934-03-01,13.3
1970-01-01 00:00:00.000001084,1934-02-01,13.3
1970-01-01 00:00:00.000001085,1934-01-01,13.2
1970-01-01 00:00:00.000001086,1933-12-01,13.2
1970-01-01 00:00:00.000001087,1933-11-01,13.2
1970-01-01 00:00:00.000001088,1933-10-01,13.2
1970-01-01 00:00:00.000001089,1933-09-01,13.2
1970-01-01 00:00:00.000001090,1933-08-01,13.2
1970-01-01 00:00:00.000001091,1933-07-01,13.1
1970-01-01 00:00:00.000001092,1933-06-01,12.7
1970-01-01 00:00:00.000001093,1933-05-01,12.6
1970-01-01 00:00:00.000001094,1933-04-01,12.6
1970-01-01 00:00:00.000001095,1933-03-01,12.6
1970-01-01 00:00:00.000001096,1933-02-01,12.7
1970-01-01 00:00:00.000001097,1933-01-01,12.9
1970-01-01 00:00:00.000001098,1932-12-01,13.1
1970-01-01 00:00:00.000001099,1932-11-01,13.2
1970-01-01 00:00:00.000001100,1932-10-01,13.3
1970-01-01 00:00:00.000001101,1932-09-01,13.4
1970-01-01 00:00:00.000001102,1932-08-01,13.5
1970-01-01 00:00:00.000001103,1932-07-01,13.6
1970-01-01 00:00:00.000001104,1932-06-01,13.6
1970-01-01 00:00:00.000001105,1932-05-01,13.7
1970-01-01 00:00:00.000001106,1932-04-01,13.9
1970-01-01 00:00:00.000001107,1932-03-01,14
1970-01-01 00:00:00.000001108,1932-02-01,14.1
1970-01-01 00:00:00.000001109,1932-01-01,14.3
1970-01-01 00:00:00.000001110,1931-12-01,14.6
1970-01-01 00:00:00.000001111,1931-11-01,14.7
1970-01-01 00:00:00.000001112,1931-10-01,14.9
1970-01-01 00:00:00.000001113,1931-09-01,15
1970-01-01 00:00:00.000001114,1931-08-01,15.1
1970-01-01 00:00:00.000001115,1931-07-01,15.1
1970-01-01 00:00:00.000001116,1931-06-01,15.1
1970-01-01 00:00:00.000001117,1931-05-01,15.3
1970-01-01 00:00:00.000001118,1931-04-01,15.5
1970-01-01 00:00:00.000001119,1931-03-01,15.6
1970-01-01 00:00:00.000001120,1931-02-01,15.7
1970-01-01 00:00:00.000001121,1931-01-01,15.9
1970-01-01 00:00:00.000001122,1930-12-01,16.1
1970-01-01 00:00:00.000001123,1930-11-01,16.4
1970-01-01 00:00:00.000001124,1930-10-01,16.5
1970-01-01 00:00:00.000001125,1930-09-01,16.6
1970-01-01 00:00:00.000001126,1930-08-01,16.5
1970-01-01 00:00:00.000001127,1930-07-01,16.6
1970-01-01 00:00:00.000001128,1930-06-01,16.8
1970-01-01 00:00:00.000001129,1930-05-01,16.9
1970-01-01 00:00:00.000001130,1930-04-01,17
1970-01-01 00:00:00.000001131,1930-03-01,16.9
1970-01-01 00:00:00.000001132,1930-02-01,17
1970-01-01 00:00:00.000001133,1930-01-01,17.1
1970-01-01 00:00:00.000001134,1929-12-01,17.2
1970-01-01 00:00:00.000001135,1929-11-01,17.3
1970-01-01 00:00:00.000001136,1929-10-01,17.3
1970-01-01 00:00:00.000001137,1929-09-01,17.3
1970-01-01 00:00:00.000001138,1929-08-01,17.3
1970-01-01 00:00:00.000001139,1929-07-01,17.3
1970-01-01 00:00:00.000001140,1929-06-01,17.1
1970-01-01 00:00:00.000001141,1929-05-01,17
1970-01-01 00:00:00.000001142,1929-04-01,16.9
1970-01-01 00:00:00.000001143,1929-03-01,17
1970-01-01 00:00:00.000001144,1929-02-01,17.1
1970-01-01 00:00:00.000001145,1929-01-01,17.1
1970-01-01 00:00:00.000001146,1928-12-01,17.1
1970-01-01 00:00:00.000001147,1928-11-01,17.2
1970-01-01 00:00:00.000001148,1928-10-01,17.2
1970-01-01 00:00:00.000001149,1928-09-01,17.3
1970-01-01 00:00:00.000001150,1928-08-01,17.1
1970-01-01 00:00:00.000001151,1928-07-01,17.1
1970-01-01 00:00:00.000001152,1928-06-01,17.1
1970-01-01 00:00:00.000001153,1928-05-01,17.2
1970-01-01 00:00:00.000001154,1928-04-01,17.1
1970-01-01 00:00:00.000001155,1928-03-01,17.1
1970-01-01 00:00:00.000001156,1928-02-01,17.1
1970-01-01 00:00:00.000001157,1928-01-01,17.3
1970-01-01 00:00:00.000001158,1927-12-01,17.3
1970-01-01 00:00:00.000001159,1927-11-01,17.3
1970-01-01 00:00:00.000001160,1927-10-01,17.4
1970-01-01 00:00:00.000001161,1927-09-01,17.3
1970-01-01 00:00:00.000001162,1927-08-01,17.2
1970-01-01 00:00:00.000001163,1927-07-01,17.3
1970-01-01 00:00:00.000001164,1927-06-01,17.6
1970-01-01 00:00:00.000001165,1927-05-01,17.4
1970-01-01 00:00:00.000001166,1927-04-01,17.3
1970-01-01 00:00:00.000001167,1927-03-01,17.3
1970-01-01 00:00:00.000001168,1927-02-01,17.4
1970-01-01 00:00:00.000001169,1927-01-01,17.5
1970-01-01 00:00:00.000001170,1926-12-01,17.7
1970-01-01 00:00:00.000001171,1926-11-01,17.7
1970-01-01 00:00:00.000001172,1926-10-01,17.6
1970-01-01 00:00:00.000001173,1926-09-01,17.5
1970-01-01 00:00:00.000001174,1926-08-01,17.4
1970-01-01 00:00:00.000001175,1926-07-01,17.5
1970-01-01 00:00:00.000001176,1926-06-01,17.7
1970-01-01 00:00:00.000001177,1926-05-01,17.8
1970-01-01 00:00:00.000001178,1926-04-01,17.9
1970-01-01 00:00:00.000001179,1926-03-01,17.8
1970-01-01 00:00:00.000001180,1926-02-01,17.9
1970-01-01 00:00:00.000001181,1926-01-01,17.9
1970-01-01 00:00:00.000001182,1925-12-01,17.9
1970-01-01 00:00:00.000001183,1925-11-01,18
1970-01-01 00:00:00.000001184,1925-10-01,17.7
1970-01-01 00:00:00.000001185,1925-09-01,17.7
1970-01-01 00:00:00.000001186,1925-08-01,17.7
1970-01-01 00:00:00.000001187,1925-07-01,17.7
1970-01-01 00:00:00.000001188,1925-06-01,17.5
1970-01-01 00:00:00.000001189,1925-05-01,17.3
1970-01-01 00:00:00.000001190,1925-04-01,17.2
1970-01-01 00:00:00.000001191,1925-03-01,17.3
1970-01-01 00:00:00.000001192,1925-02-01,17.2
1970-01-01 00:00:00.000001193,1925-01-01,17.3
1970-01-01 00:00:00.000001194,1924-12-01,17.3
1970-01-01 00:00:00.000001195,1924-11-01,17.2
1970-01-01 00:00:00.000001196,1924-10-01,17.2
1970-01-01 00:00:00.000001197,1924-09-01,17.1
1970-01-01 00:00:00.000001198,1924-08-01,17
1970-01-01 00:00:00.000001199,1924-07-01,17.1
1970-01-01 00:00:00.000001200,1924-06-01,17
1970-01-01 00:00:00.000001201,1924-05-01,17
1970-01-01 00:00:00.000001202,1924-04-01,17
1970-01-01 00:00:00.000001203,1924-03-01,17.1
1970-01-01 00:00:00.000001204,1924-02-01,17.2
1970-01-01 00:00:00.000001205,1924-01-01,17.3
1970-01-01 00:00:00.000001206,1923-12-01,17.3
1970-01-01 00:00:00.000001207,1923-11-01,17.3
1970-01-01 00:00:00.000001208,1923-10-01,17.3
1970-01-01 00:00:00.000001209,1923-09-01,17.2
1970-01-01 00:00:00.000001210,1923-08-01,17.1
1970-01-01 00:00:00.000001211,1923-07-01,17.2
1970-01-01 00:00:00.000001212,1923-06-01,17
1970-01-01 00:00:00.000001213,1923-05-01,16.9
1970-01-01 00:00:00.000001214,1923-04-01,16.9
1970-01-01 00:00:00.000001215,1923-03-01,16.8
1970-01-01 00:00:00.000001216,1923-02-01,16.8
1970-01-01 00:00:00.000001217,1923-01-01,16.8
1970-01-01 00:00:00.000001218,1922-12-01,16.9
1970-01-01 00:00:00.000001219,1922-11-01,16.8
1970-01-01 00:00:00.000001220,1922-10-01,16.7
1970-01-01 00:00:00.000001221,1922-09-01,16.6
1970-01-01 00:00:00.000001222,1922-08-01,16.6
1970-01-01 00:00:00.000001223,1922-07-01,16.8
1970-01-01 00:00:00.000001224,1922-06-01,16.7
1970-01-01 00:00:00.000001225,1922-05-01,16.7
1970-01-01 00:00:00.000001226,1922-04-01,16.7
1970-01-01 00:00:00.000001227,1922-03-01,16.7
1970-01-01 00:00:00.000001228,1922-02-01,16.9
1970-01-01 00:00:00.000001229,1922-01-01,16.9
1970-01-01 00:00:00.000001230,1921-12-01,17.3
1970-01-01 00:00:00.000001231,1921-11-01,17.4
1970-01-01 00:00:00.000001232,1921-10-01,17.5
1970-01-01 00:00:00.000001233,1921-09-01,17.5
1970-01-01 00:00:00.000001234,1921-08-01,17.7
1970-01-01 00:00:00.000001235,1921-07-01,17.7
1970-01-01 00:00:00.000001236,1921-06-01,17.6
1970-01-01 00:00:00.000001237,1921-05-01,17.7
1970-01-01 00:00:00.000001238,1921-04-01,18.1
1970-01-01 00:00:00.000001239,1921-03-01,18.3
1970-01-01 00:00:00.000001240,1921-02-01,18.4
1970-01-01 00:00:00.000001241,1921-01-01,19
1970-01-01 00:00:00.000001242,1920-12-01,19.400
1970-01-01 00:00:00.000001243,1920-11-01,19.800
1970-01-01 00:00:00.000001244,1920-10-01,19.900
1970-01-01 00:00:00.000001245,1920-09-01,20.000
1970-01-01 00:00:00.000001246,1920-08-01,20.300
1970-01-01 00:00:00.000001247,1920-07-01,20.800
1970-01-01 00:00:00.000001248,1920-06-01,20.900
1970-01-01 00:00:00.000001249,1920-05-01,20.600
1970-01-01 00:00:00.000001250,1920-04-01,20.300
1970-01-01 00:00:00.000001251,1920-03-01,19.700
1970-01-01 00:00:00.000001252,1920-02-01,19.500
1970-01-01 00:00:00.000001253,1920-01-01,19.300
1970-01-01 00:00:00.000001254,1919-12-01,18.900
1970-01-01 00:00:00.000001255,1919-11-01,18.500
1970-01-01 00:00:00.000001256,1919-10-01,18.100
1970-01-01 00:00:00.000001257,1919-09-01,17.800
1970-01-01 00:00:00.000001258,1919-08-01,17.700
1970-01-01 00:00:00.000001259,1919-07-01,17.400
1970-01-01 00:00:00.000001260,1919-06-01,16.900
1970-01-01 00:00:00.000001261,1919-05-01,16.900
1970-01-01 00:00:00.000001262,1919-04-01,16.700
1970-01-01 00:00:00.000001263,1919-03-01,16.400
1970-01-01 00:00:00.000001264,1919-02-01,16.200
1970-01-01 00:00:00.000001265,1919-01-01,16.500
1970-01-01 00:00:00.000001266,1918-12-01,16.500
1970-01-01 00:00:00.000001267,1918-11-01,16.300
1970-01-01 00:00:00.000001268,1918-10-01,16.000
1970-01-01 00:00:00.000001269,1918-09-01,15.700
1970-01-01 00:00:00.000001270,1918-08-01,15.400
1970-01-01 00:00:00.000001271,1918-07-01,15.100
1970-01-01 00:00:00.000001272,1918-06-01,14.700
1970-01-01 00:00:00.000001273,1918-05-01,14.500
1970-01-01 00:00:00.000001274,1918-04-01,14.200
1970-01-01 00:00:00.000001275,1918-03-01,14.000
1970-01-01 00:00:00.000001276,1918-02-01,14.100
1970-01-01 00:00:00.000001277,1918-01-01,14.000
1970-01-01 00:00:00.000001278,1917-12-01,13.700
1970-01-01 00:00:00.000001279,1917-11-01,13.500
1970-01-01 00:00:00.000001280,1917-10-01,13.500
1970-01-01 00:00:00.000001281,1917-09-01,13.300
1970-01-01 00:00:00.000001282,1917-08-01,13.000
1970-01-01 00:00:00.000001283,1917-07-01,12.800
1970-01-01 00:00:00.000001284,1917-06-01,13.000
1970-01-01 00:00:00.000001285,1917-05-01,12.800
1970-01-01 00:00:00.000001286,1917-04-01,12.600
1970-01-01 00:00:00.000001287,1917-03-01,12.000
1970-01-01 00:00:00.000001288,1917-02-01,12.000
1970-01-01 00:00:00.000001289,1917-01-01,11.700
1970-01-01 00:00:00.000001290,1916-12-01,11.600
1970-01-01 00:00:00.000001291,1916-11-01,11.500
1970-01-01 00:00:00.000001292,1916-10-01,11.300
1970-01-01 00:00:00.000001293,1916-09-01,11.100
1970-01-01 00:00:00.000001294,1916-08-01,10.900
1970-01-01 00:00:00.000001295,1916-07-01,10.800
1970-01-01 00:00:00.000001296,1916-06-01,10.800
1970-01-01 00:00:00.000001297,1916-05-01,10.700
1970-01-01 00:00:00.000001298,1916-04-01,10.600
1970-01-01 00:00:00.000001299,1916-03-01,10.500
1970-01-01 00:00:00.000001300,1916-02-01,10.400
1970-01-01 00:00:00.000001301,1916-01-01,10.400
1970-01-01 00:00:00.000001302,1915-12-01,10.300
1970-01-01 00:00:00.000001303,1915-11-01,10.300
1970-01-01 00:00:00.000001304,1915-10-01,10.200
1970-01-01 00:00:00.000001305,1915-09-01,10.100
1970-01-01 00:00:00.000001306,1915-08-01,10.100
1970-01-01 00:00:00.000001307,1915-07-01,10.100
1970-01-01 00:00:00.000001308,1915-06-01,10.100
1970-01-01 00:00:00.000001309,1915-05-01,10.100
1970-01-01 00:00:00.000001310,1915-04-01,10.000
1970-01-01 00:00:00.000001311,1915-03-01,9.900
1970-01-01 00:00:00.000001312,1915-02-01,10.000
1970-01-01 00:00:00.000001313,1915-01-01,10.100
1970-01-01 00:00:00.000001314,1914-12-01,10.100
1970-01-01 00:00:00.000001315,1914-11-01,10.200
1970-01-01 00:00:00.000001316,1914-10-01,10.100
1970-01-01 00:00:00.000001317,1914-09-01,10.200
1970-01-01 00:00:00.000001318,1914-08-01,10.200
1970-01-01 00:00:00.000001319,1914-07-01,10.000
1970-01-01 00:00:00.000001320,1914-06-01,9.900
1970-01-01 00:00:00.000001321,1914-05-01,9.900
1970-01-01 00:00:00.000001322,1914-04-01,9.800
1970-01-01 00:00:00.000001323,1914-03-01,9.900
1970-01-01 00:00:00.000001324,1914-02-01,9.900
1970-01-01 00:00:00.000001325,1914-01-01,10.000
1970-01-01 00:00:00.000001326,1913-12-01,10.000
1970-01-01 00:00:00.000001327,1913-11-01,10.100
1970-01-01 00:00:00.000001328,1913-10-01,10.000
1970-01-01 00:00:00.000001329,1913-09-01,10.000
1970-01-01 00:00:00.000001330,1913-08-01,9.900
1970-01-01 00:00:00.000001331,1913-07-01,9.900
1970-01-01 00:00:00.000001332,1913-06-01,9.800
1970-01-01 00:00:00.000001333,1913-05-01,9.700
1970-01-01 00:00:00.000001334,1913-04-01,9.800
1970-01-01 00:00:00.000001335,1913-03-01,9.800
1970-01-01 00:00:00.000001336,1913-02-01,9.800
1970-01-01 00:00:00.000001337,1913-01-01,9.800
